id,e_form
perov_13863.cif,2.26
perov_13864.cif,1.26
perov_13865.cif,1.3
perov_13866.cif,1.08
perov_13867.cif,2.68
perov_13868.cif,1.28
perov_13869.cif,1.3
perov_13870.cif,1.34
perov_13871.cif,3.86
perov_13872.cif,0.66
perov_13873.cif,0.94
perov_13874.cif,1.5
perov_13875.cif,2.06
perov_13876.cif,1.86
perov_13877.cif,1.8
perov_13878.cif,1.06
perov_13879.cif,1.42
perov_13880.cif,1.0
perov_13881.cif,1.56
perov_13882.cif,1.6
perov_13883.cif,1.22
perov_13884.cif,1.2
perov_13885.cif,1.22
perov_13886.cif,0.32
perov_13887.cif,1.22
perov_13888.cif,1.34
perov_13889.cif,0.36
perov_13890.cif,3.08
perov_13891.cif,0.94
perov_13892.cif,1.16
perov_13893.cif,1.56
perov_13894.cif,1.32
perov_13895.cif,2.26
perov_13896.cif,0.36
perov_13897.cif,1.06
perov_13898.cif,1.22
perov_13899.cif,1.66
perov_13900.cif,1.16
perov_13901.cif,0.8
perov_13902.cif,0.56
perov_13903.cif,1.56
perov_13904.cif,0.38
perov_13905.cif,0.88
perov_13906.cif,1.28
perov_13907.cif,1.1
perov_13908.cif,1.48
perov_13909.cif,0.44
perov_13910.cif,1.2
perov_13911.cif,1.8
perov_13912.cif,0.72
perov_13913.cif,1.08
perov_13914.cif,1.02
perov_13915.cif,0.6
perov_13916.cif,2.1
perov_13917.cif,1.72
perov_13918.cif,0.56
perov_13919.cif,1.34
perov_13920.cif,1.56
perov_13921.cif,1.84
perov_13922.cif,1.54
perov_13923.cif,1.28
perov_13924.cif,1.36
perov_13925.cif,1.4
perov_13926.cif,1.2
perov_13927.cif,-0.26
perov_13928.cif,1.06
perov_13929.cif,1.56
perov_13930.cif,1.94
perov_13931.cif,1.48
perov_13932.cif,1.0
perov_13933.cif,0.84
perov_13934.cif,1.4
perov_13935.cif,2.44
perov_13936.cif,1.16
perov_13937.cif,1.26
perov_13938.cif,2.08
perov_13939.cif,0.12
perov_13940.cif,1.94
perov_13941.cif,1.0
perov_13942.cif,0.28
perov_13943.cif,0.74
perov_13944.cif,2.08
perov_13945.cif,1.74
perov_13946.cif,0.74
perov_13947.cif,2.02
perov_13948.cif,1.98
perov_13949.cif,1.74
perov_13950.cif,1.98
perov_13951.cif,1.56
perov_13952.cif,1.3
perov_13953.cif,1.72
perov_13954.cif,1.46
perov_13955.cif,1.9
perov_13956.cif,0.8
perov_13957.cif,0.92
perov_13958.cif,0.96
perov_13959.cif,0.74
perov_13960.cif,1.12
perov_13961.cif,0.96
perov_13962.cif,1.76
perov_13963.cif,1.76
perov_13964.cif,1.42
perov_13965.cif,1.54
perov_13966.cif,0.6
perov_13967.cif,0.84
perov_13968.cif,1.66
perov_13969.cif,1.94
perov_13970.cif,1.94
perov_13971.cif,1.76
perov_13972.cif,1.3
perov_13973.cif,1.2
perov_13974.cif,1.04
perov_13975.cif,2.54
perov_13976.cif,1.66
perov_13977.cif,0.74
perov_13978.cif,1.38
perov_13979.cif,0.92
perov_13980.cif,0.42
perov_13981.cif,1.1
perov_13982.cif,2.22
perov_13983.cif,0.88
perov_13984.cif,0.62
perov_13985.cif,0.74
perov_13986.cif,1.2
perov_13987.cif,1.02
perov_13988.cif,1.78
perov_13989.cif,1.26
perov_13990.cif,3.36
perov_13991.cif,2.36
perov_13992.cif,1.62
perov_13993.cif,1.42
perov_13994.cif,0.84
perov_13995.cif,1.68
perov_13996.cif,0.78
perov_13997.cif,4.7
perov_13998.cif,1.78
perov_13999.cif,1.34
perov_14000.cif,0.64
perov_14001.cif,1.4
perov_14002.cif,1.14
perov_14003.cif,1.34
perov_14004.cif,2.0
perov_14005.cif,1.34
perov_14006.cif,1.44
perov_14007.cif,1.32
perov_14008.cif,1.82
perov_14009.cif,0.5
perov_14010.cif,1.24
perov_14011.cif,1.3
perov_14012.cif,1.62
perov_14013.cif,0.5
perov_14014.cif,1.94
perov_14015.cif,1.38
perov_14016.cif,1.26
perov_14017.cif,2.3
perov_14018.cif,1.14
perov_14019.cif,3.02
perov_14020.cif,1.06
perov_14021.cif,0.92
perov_14022.cif,1.24
perov_14023.cif,1.42
perov_14024.cif,1.5
perov_14025.cif,0.76
perov_14026.cif,1.48
perov_14027.cif,0.56
perov_14028.cif,2.42
perov_14029.cif,2.68
perov_14030.cif,1.64
perov_14031.cif,1.24
perov_14032.cif,1.0
perov_14033.cif,1.54
perov_14034.cif,1.52
perov_14035.cif,1.22
perov_14036.cif,2.16
perov_14037.cif,0.4
perov_14038.cif,1.1
perov_14039.cif,1.18
perov_14040.cif,0.66
perov_14041.cif,3.88
perov_14042.cif,1.68
perov_14043.cif,1.2
perov_14044.cif,2.08
perov_14045.cif,1.22
perov_14046.cif,1.22
perov_14047.cif,1.26
perov_14048.cif,2.6
perov_14049.cif,1.96
perov_14050.cif,0.68
perov_14051.cif,0.7
perov_14052.cif,0.94
perov_14053.cif,0.78
perov_14054.cif,3.78
perov_14055.cif,0.8
perov_14056.cif,0.68
perov_14057.cif,1.24
perov_14058.cif,1.24
perov_14059.cif,0.8
perov_14060.cif,2.5
perov_14061.cif,1.6
perov_14062.cif,0.12
perov_14063.cif,2.72
perov_14064.cif,0.84
perov_14065.cif,2.62
perov_14066.cif,1.02
perov_14067.cif,1.44
perov_14068.cif,2.1
perov_14069.cif,1.92
perov_14070.cif,0.64
perov_14071.cif,0.88
perov_14072.cif,2.08
perov_14073.cif,1.1
perov_14074.cif,1.02
perov_14075.cif,1.82
perov_14076.cif,1.2
perov_14077.cif,1.48
perov_14078.cif,2.18
perov_14079.cif,0.94
perov_14080.cif,2.06
perov_14081.cif,1.96
perov_14082.cif,0.64
perov_14083.cif,0.88
perov_14084.cif,1.68
perov_14085.cif,1.12
perov_14086.cif,0.34
perov_14087.cif,1.04
perov_14088.cif,1.96
perov_14089.cif,1.26
perov_14090.cif,0.98
perov_14091.cif,0.8
perov_14092.cif,0.42
perov_14093.cif,1.26
perov_14094.cif,1.62
perov_14095.cif,1.6
perov_14096.cif,1.2
perov_14097.cif,1.54
perov_14098.cif,0.72
perov_14099.cif,1.66
perov_14100.cif,2.36
perov_14101.cif,1.28
perov_14102.cif,1.3
perov_14103.cif,0.96
perov_14104.cif,1.5
perov_14105.cif,2.42
perov_14106.cif,0.32
perov_14107.cif,0.98
perov_14108.cif,0.32
perov_14109.cif,1.36
perov_14110.cif,1.62
perov_14111.cif,0.9
perov_14112.cif,0.66
perov_14113.cif,0.64
perov_14114.cif,2.52
perov_14115.cif,0.84
perov_14116.cif,1.12
perov_14117.cif,1.54
perov_14118.cif,1.74
perov_14119.cif,3.82
perov_14120.cif,0.9
perov_14121.cif,1.28
perov_14122.cif,0.8
perov_14123.cif,1.04
perov_14124.cif,1.7
perov_14125.cif,1.36
perov_14126.cif,1.56
perov_14127.cif,1.6
perov_14128.cif,2.0
perov_14129.cif,1.34
perov_14130.cif,1.14
perov_14131.cif,1.52
perov_14132.cif,0.7
perov_14133.cif,1.18
perov_14134.cif,1.76
perov_14135.cif,0.6
perov_14136.cif,0.96
perov_14137.cif,0.98
perov_14138.cif,2.74
perov_14139.cif,1.44
perov_14140.cif,1.64
perov_14141.cif,1.64
perov_14142.cif,2.04
perov_14143.cif,1.62
perov_14144.cif,0.74
perov_14145.cif,2.2
perov_14146.cif,1.68
perov_14147.cif,1.46
perov_14148.cif,1.76
perov_14149.cif,2.58
perov_14150.cif,1.08
perov_14151.cif,1.6
perov_14152.cif,2.14
perov_14153.cif,0.82
perov_14154.cif,0.7
perov_14155.cif,1.9
perov_14156.cif,1.04
perov_14157.cif,0.52
perov_14158.cif,1.18
perov_14159.cif,1.72
perov_14160.cif,1.6
perov_14161.cif,1.02
perov_14162.cif,0.26
perov_14163.cif,2.1
perov_14164.cif,0.86
perov_14165.cif,1.84
perov_14166.cif,1.7
perov_14167.cif,1.62
perov_14168.cif,0.86
perov_14169.cif,0.76
perov_14170.cif,0.94
perov_14171.cif,0.58
perov_14172.cif,1.4
perov_14173.cif,3.7
perov_14174.cif,1.46
perov_14175.cif,1.5
perov_14176.cif,1.84
perov_14177.cif,4.42
perov_14178.cif,0.16
perov_14179.cif,1.06
perov_14180.cif,0.94
perov_14181.cif,0.98
perov_14182.cif,1.0
perov_14183.cif,1.3
perov_14184.cif,4.02
perov_14185.cif,0.8
perov_14186.cif,0.56
perov_14187.cif,1.5
perov_14188.cif,1.78
perov_14189.cif,2.18
perov_14190.cif,2.62
perov_14191.cif,2.18
perov_14192.cif,3.26
perov_14193.cif,0.74
perov_14194.cif,1.48
perov_14195.cif,0.54
perov_14196.cif,1.88
perov_14197.cif,1.48
perov_14198.cif,1.86
perov_14199.cif,1.74
perov_14200.cif,1.28
perov_14201.cif,1.98
perov_14202.cif,1.96
perov_14203.cif,2.02
perov_14204.cif,0.82
perov_14205.cif,1.34
perov_14206.cif,1.6
perov_14207.cif,1.16
perov_14208.cif,-0.04
perov_14209.cif,1.44
perov_14210.cif,1.72
perov_14211.cif,0.76
perov_14212.cif,1.6
perov_14213.cif,1.08
perov_14214.cif,2.04
perov_14215.cif,0.62
perov_14216.cif,1.84
perov_14217.cif,1.86
perov_14218.cif,0.7
perov_14219.cif,1.34
perov_14220.cif,3.2
perov_14221.cif,1.22
perov_14222.cif,0.66
perov_14223.cif,1.34
perov_14224.cif,1.88
perov_14225.cif,2.12
perov_14226.cif,1.68
perov_14227.cif,1.38
perov_14228.cif,1.74
perov_14229.cif,1.18
perov_14230.cif,1.14
perov_14231.cif,1.22
perov_14232.cif,1.62
perov_14233.cif,1.88
perov_14234.cif,1.78
perov_14235.cif,2.16
perov_14236.cif,2.02
perov_14237.cif,1.58
perov_14238.cif,2.26
perov_14239.cif,3.1
perov_14240.cif,1.0
perov_14241.cif,0.92
perov_14242.cif,1.6
perov_14243.cif,0.94
perov_14244.cif,1.12
perov_14245.cif,1.54
perov_14246.cif,0.94
perov_14247.cif,2.38
perov_14248.cif,1.02
perov_14249.cif,1.9
perov_14250.cif,2.32
perov_14251.cif,0.44
perov_14252.cif,0.5
perov_14253.cif,1.92
perov_14254.cif,1.36
perov_14255.cif,1.82
perov_14256.cif,2.08
perov_14257.cif,1.22
perov_14258.cif,2.0
perov_14259.cif,0.72
perov_14260.cif,3.38
perov_14261.cif,2.3
perov_14262.cif,1.9
perov_14263.cif,1.84
perov_14264.cif,1.86
perov_14265.cif,0.86
perov_14266.cif,1.26
perov_14267.cif,0.78
perov_14268.cif,3.5
perov_14269.cif,1.8
perov_14270.cif,1.98
perov_14271.cif,1.42
perov_14272.cif,1.88
perov_14273.cif,1.94
perov_14274.cif,1.68
perov_14275.cif,1.78
perov_14276.cif,3.84
perov_14277.cif,1.74
perov_14278.cif,0.28
perov_14279.cif,0.96
perov_14280.cif,2.72
perov_14281.cif,1.2
perov_14282.cif,2.12
perov_14283.cif,1.96
perov_14284.cif,1.56
perov_14285.cif,2.0
perov_14286.cif,0.74
perov_14287.cif,1.26
perov_14288.cif,0.88
perov_14289.cif,3.12
perov_14290.cif,1.5
perov_14291.cif,1.48
perov_14292.cif,1.36
perov_14293.cif,0.76
perov_14294.cif,1.72
perov_14295.cif,1.88
perov_14296.cif,0.5
perov_14297.cif,0.86
perov_14298.cif,1.26
perov_14299.cif,1.18
perov_14300.cif,0.64
perov_14301.cif,0.38
perov_14302.cif,0.42
perov_14303.cif,1.52
perov_14304.cif,1.54
perov_14305.cif,1.32
perov_14306.cif,1.16
perov_14307.cif,1.62
perov_14308.cif,1.56
perov_14309.cif,0.96
perov_14310.cif,1.58
perov_14311.cif,0.98
perov_14312.cif,1.88
perov_14313.cif,1.28
perov_14314.cif,1.76
perov_14315.cif,0.7
perov_14316.cif,0.76
perov_14317.cif,1.74
perov_14318.cif,0.28
perov_14319.cif,1.94
perov_14320.cif,1.42
perov_14321.cif,1.88
perov_14322.cif,3.06
perov_14323.cif,0.86
perov_14324.cif,1.36
perov_14325.cif,2.04
perov_14326.cif,0.86
perov_14327.cif,1.28
perov_14328.cif,1.54
perov_14329.cif,1.28
perov_14330.cif,2.74
perov_14331.cif,1.52
perov_14332.cif,1.3
perov_14333.cif,1.82
perov_14334.cif,2.74
perov_14335.cif,0.52
perov_14336.cif,1.66
perov_14337.cif,1.96
perov_14338.cif,1.64
perov_14339.cif,2.02
perov_14340.cif,1.5
perov_14341.cif,1.96
perov_14342.cif,3.46
perov_14343.cif,0.82
perov_14344.cif,1.76
perov_14345.cif,0.66
perov_14346.cif,1.06
perov_14347.cif,1.48
perov_14348.cif,0.68
perov_14349.cif,2.28
perov_14350.cif,0.06
perov_14351.cif,4.26
perov_14352.cif,1.96
perov_14353.cif,1.04
perov_14354.cif,2.32
perov_14355.cif,2.06
perov_14356.cif,0.94
perov_14357.cif,1.5
perov_14358.cif,1.52
perov_14359.cif,1.06
perov_14360.cif,3.64
perov_14361.cif,0.88
perov_14362.cif,1.06
perov_14363.cif,1.54
perov_14364.cif,0.56
perov_14365.cif,1.38
perov_14366.cif,1.38
perov_14367.cif,1.18
perov_14368.cif,1.94
perov_14369.cif,1.52
perov_14370.cif,2.92
perov_14371.cif,2.4
perov_14372.cif,1.84
perov_14373.cif,0.94
perov_14374.cif,1.66
perov_14375.cif,0.94
perov_14376.cif,1.74
perov_14377.cif,2.64
perov_14378.cif,1.4
perov_14379.cif,2.94
perov_14380.cif,1.14
perov_14381.cif,1.58
perov_14382.cif,1.82
perov_14383.cif,1.42
perov_14384.cif,2.18
perov_14385.cif,0.34
perov_14386.cif,0.82
perov_14387.cif,1.8
perov_14388.cif,3.8
perov_14389.cif,1.52
perov_14390.cif,1.3
perov_14391.cif,2.22
perov_14392.cif,1.94
perov_14393.cif,0.98
perov_14394.cif,1.78
perov_14395.cif,0.9
perov_14396.cif,1.58
perov_14397.cif,1.44
perov_14398.cif,1.66
perov_14399.cif,1.46
perov_14400.cif,2.54
perov_14401.cif,2.14
perov_14402.cif,0.88
perov_14403.cif,1.08
perov_14404.cif,1.26
perov_14405.cif,1.78
perov_14406.cif,0.96
perov_14407.cif,0.88
perov_14408.cif,0.52
perov_14409.cif,1.06
perov_14410.cif,1.2
perov_14411.cif,1.68
perov_14412.cif,1.74
perov_14413.cif,2.74
perov_14414.cif,1.22
perov_14415.cif,1.92
perov_14416.cif,2.9
perov_14417.cif,1.32
perov_14418.cif,0.78
perov_14419.cif,1.12
perov_14420.cif,1.42
perov_14421.cif,1.96
perov_14422.cif,1.1
perov_14423.cif,1.28
perov_14424.cif,1.56
perov_14425.cif,0.66
perov_14426.cif,1.62
perov_14427.cif,1.62
perov_14428.cif,1.74
perov_14429.cif,1.02
perov_14430.cif,1.66
perov_14431.cif,2.58
perov_14432.cif,2.08
perov_14433.cif,1.54
perov_14434.cif,3.04
perov_14435.cif,1.04
perov_14436.cif,1.08
perov_14437.cif,1.44
perov_14438.cif,2.14
perov_14439.cif,1.32
perov_14440.cif,2.6
perov_14441.cif,1.56
perov_14442.cif,1.3
perov_14443.cif,2.02
perov_14444.cif,1.68
perov_14445.cif,3.76
perov_14446.cif,0.82
perov_14447.cif,0.9
perov_14448.cif,0.68
perov_14449.cif,2.24
perov_14450.cif,1.38
perov_14451.cif,2.74
perov_14452.cif,1.54
perov_14453.cif,1.26
perov_14454.cif,1.2
perov_14455.cif,1.94
perov_14456.cif,1.28
perov_14457.cif,0.94
perov_14458.cif,1.44
perov_14459.cif,1.68
perov_14460.cif,1.38
perov_14461.cif,0.74
perov_14462.cif,1.12
perov_14463.cif,0.9
perov_14464.cif,0.86
perov_14465.cif,1.12
perov_14466.cif,2.38
perov_14467.cif,1.66
perov_14468.cif,1.7
perov_14469.cif,0.88
perov_14470.cif,1.64
perov_14471.cif,1.38
perov_14472.cif,0.64
perov_14473.cif,0.1
perov_14474.cif,2.66
perov_14475.cif,0.84
perov_14476.cif,0.88
perov_14477.cif,3.36
perov_14478.cif,0.46
perov_14479.cif,1.1
perov_14480.cif,1.26
perov_14481.cif,1.86
perov_14482.cif,3.56
perov_14483.cif,2.52
perov_14484.cif,0.94
perov_14485.cif,0.56
perov_14486.cif,0.56
perov_14487.cif,2.56
perov_14488.cif,1.68
perov_14489.cif,0.76
perov_14490.cif,1.4
perov_14491.cif,1.76
perov_14492.cif,1.04
perov_14493.cif,2.14
perov_14494.cif,1.1
perov_14495.cif,2.06
perov_14496.cif,0.1
perov_14497.cif,1.96
perov_14498.cif,0.34
perov_14499.cif,0.72
perov_14500.cif,0.94
perov_14501.cif,0.82
perov_14502.cif,2.68
perov_14503.cif,2.4
perov_14504.cif,0.2
perov_14505.cif,0.86
perov_14506.cif,1.56
perov_14507.cif,1.28
perov_14508.cif,1.32
perov_14509.cif,1.04
perov_14510.cif,1.5
perov_14511.cif,0.4
perov_14512.cif,0.2
perov_14513.cif,0.98
perov_14514.cif,0.42
perov_14515.cif,1.76
perov_14516.cif,1.32
perov_14517.cif,1.22
perov_14518.cif,0.72
perov_14519.cif,0.76
perov_14520.cif,0.28
perov_14521.cif,0.8
perov_14522.cif,1.16
perov_14523.cif,1.98
perov_14524.cif,2.08
perov_14525.cif,1.02
perov_14526.cif,3.26
perov_14527.cif,1.62
perov_14528.cif,0.5
perov_14529.cif,0.96
perov_14530.cif,0.9
perov_14531.cif,2.78
perov_14532.cif,1.24
perov_14533.cif,1.42
perov_14534.cif,1.14
perov_14535.cif,1.6
perov_14536.cif,1.14
perov_14537.cif,0.54
perov_14538.cif,0.84
perov_14539.cif,1.7
perov_14540.cif,1.36
perov_14541.cif,2.02
perov_14542.cif,0.62
perov_14543.cif,1.24
perov_14544.cif,2.56
perov_14545.cif,1.96
perov_14546.cif,1.06
perov_14547.cif,1.06
perov_14548.cif,1.36
perov_14549.cif,2.66
perov_14550.cif,1.4
perov_14551.cif,1.38
perov_14552.cif,0.72
perov_14553.cif,2.82
perov_14554.cif,1.0
perov_14555.cif,2.74
perov_14556.cif,1.84
perov_14557.cif,1.28
perov_14558.cif,2.76
perov_14559.cif,0.68
perov_14560.cif,1.4
perov_14561.cif,1.46
perov_14562.cif,2.4
perov_14563.cif,1.54
perov_14564.cif,1.38
perov_14565.cif,0.88
perov_14566.cif,1.66
perov_14567.cif,1.72
perov_14568.cif,0.98
perov_14569.cif,2.72
perov_14570.cif,1.34
perov_14571.cif,1.54
perov_14572.cif,1.62
perov_14573.cif,0.76
perov_14574.cif,2.44
perov_14575.cif,1.8
perov_14576.cif,0.7
perov_14577.cif,1.46
perov_14578.cif,1.96
perov_14579.cif,1.6
perov_14580.cif,2.06
perov_14581.cif,1.78
perov_14582.cif,0.9
perov_14583.cif,1.46
perov_14584.cif,0.26
perov_14585.cif,0.66
perov_14586.cif,2.36
perov_14587.cif,1.68
perov_14588.cif,1.84
perov_14589.cif,2.32
perov_14590.cif,1.9
perov_14591.cif,0.88
perov_14592.cif,1.2
perov_14593.cif,1.28
perov_14594.cif,3.02
perov_14595.cif,2.12
perov_14596.cif,1.54
perov_14597.cif,1.04
perov_14598.cif,2.38
perov_14599.cif,0.72
perov_14600.cif,1.1
perov_14601.cif,0.38
perov_14602.cif,1.78
perov_14603.cif,2.48
perov_14604.cif,1.12
perov_14605.cif,1.0
perov_14606.cif,2.06
perov_14607.cif,1.1
perov_14608.cif,1.54
perov_14609.cif,0.84
perov_14610.cif,1.0
perov_14611.cif,0.66
perov_14612.cif,0.0
perov_14613.cif,2.18
perov_14614.cif,0.74
perov_14615.cif,1.2
perov_14616.cif,1.36
perov_14617.cif,0.86
perov_14618.cif,1.46
perov_14619.cif,1.4
perov_14620.cif,0.9
perov_14621.cif,1.74
perov_14622.cif,1.5
perov_14623.cif,1.38
perov_14624.cif,1.8
perov_14625.cif,1.22
perov_14626.cif,0.74
perov_14627.cif,2.94
perov_14628.cif,2.6
perov_14629.cif,1.58
perov_14630.cif,1.56
perov_14631.cif,0.96
perov_14632.cif,0.68
perov_14633.cif,1.46
perov_14634.cif,1.84
perov_14635.cif,1.94
perov_14636.cif,1.1
perov_14637.cif,1.24
perov_14638.cif,1.08
perov_14639.cif,0.74
perov_14640.cif,1.7
perov_14641.cif,0.12
perov_14642.cif,1.12
perov_14643.cif,1.08
perov_14644.cif,0.76
perov_14645.cif,3.26
perov_14646.cif,0.58
perov_14647.cif,1.86
perov_14648.cif,0.28
perov_14649.cif,3.18
perov_14650.cif,1.68
perov_14651.cif,1.18
perov_14652.cif,1.4
perov_14653.cif,1.78
perov_14654.cif,0.68
perov_14655.cif,2.4
perov_14656.cif,1.08
perov_14657.cif,1.14
perov_14658.cif,2.82
perov_14659.cif,0.54
perov_14660.cif,0.84
perov_14661.cif,1.92
perov_14662.cif,1.0
perov_14663.cif,1.38
perov_14664.cif,2.18
perov_14665.cif,2.8
perov_14666.cif,2.4
perov_14667.cif,1.1
perov_14668.cif,0.54
perov_14669.cif,1.52
perov_14670.cif,1.38
perov_14671.cif,1.48
perov_14672.cif,2.8
perov_14673.cif,1.96
perov_14674.cif,0.72
perov_14675.cif,1.22
perov_14676.cif,1.66
perov_14677.cif,2.36
perov_14678.cif,1.18
perov_14679.cif,2.08
perov_14680.cif,2.32
perov_14681.cif,2.16
perov_14682.cif,0.68
perov_14683.cif,2.1
perov_14684.cif,2.52
perov_14685.cif,1.3
perov_14686.cif,1.76
perov_14687.cif,2.5
perov_14688.cif,1.14
perov_14689.cif,2.14
perov_14690.cif,2.16
perov_14691.cif,0.5
perov_14692.cif,2.02
perov_14693.cif,1.2
perov_14694.cif,1.54
perov_14695.cif,0.7
perov_14696.cif,1.06
perov_14697.cif,1.94
perov_14698.cif,3.64
perov_14699.cif,2.04
perov_14700.cif,0.44
perov_14701.cif,0.76
perov_14702.cif,1.36
perov_14703.cif,0.32
perov_14704.cif,2.08
perov_14705.cif,2.18
perov_14706.cif,3.28
perov_14707.cif,1.58
perov_14708.cif,1.6
perov_14709.cif,1.04
perov_14710.cif,0.78
perov_14711.cif,0.82
perov_14712.cif,1.18
perov_14713.cif,1.24
perov_14714.cif,1.2
perov_14715.cif,1.66
perov_14716.cif,1.44
perov_14717.cif,2.32
perov_14718.cif,2.18
perov_14719.cif,0.62
perov_14720.cif,1.54
perov_14721.cif,1.24
perov_14722.cif,1.22
perov_14723.cif,2.08
perov_14724.cif,1.54
perov_14725.cif,1.52
perov_14726.cif,0.52
perov_14727.cif,1.44
perov_14728.cif,0.78
perov_14729.cif,2.88
perov_14730.cif,2.2
perov_14731.cif,2.0
perov_14732.cif,0.82
perov_14733.cif,1.94
perov_14734.cif,1.34
perov_14735.cif,0.92
perov_14736.cif,2.46
perov_14737.cif,0.74
perov_14738.cif,2.94
perov_14739.cif,1.14
perov_14740.cif,1.28
perov_14741.cif,2.5
perov_14742.cif,1.12
perov_14743.cif,2.1
perov_14744.cif,1.42
perov_14745.cif,2.24
perov_14746.cif,1.68
perov_14747.cif,1.52
perov_14748.cif,1.02
perov_14749.cif,1.88
perov_14750.cif,1.28
perov_14751.cif,0.94
perov_14752.cif,1.14
perov_14753.cif,2.96
perov_14754.cif,1.46
perov_14755.cif,1.64
perov_14756.cif,1.72
perov_14757.cif,1.26
perov_14758.cif,0.8
perov_14759.cif,0.76
perov_14760.cif,2.18
perov_14761.cif,0.84
perov_14762.cif,2.52
perov_14763.cif,1.04
perov_14764.cif,2.22
perov_14765.cif,0.74
perov_14766.cif,2.16
perov_14767.cif,2.6
perov_14768.cif,0.6
perov_14769.cif,1.36
perov_14770.cif,2.04
perov_14771.cif,1.5
perov_14772.cif,0.78
perov_14773.cif,3.58
perov_14774.cif,2.18
perov_14775.cif,2.72
perov_14776.cif,1.4
perov_14777.cif,0.86
perov_14778.cif,1.02
perov_14779.cif,1.42
perov_14780.cif,1.6
perov_14781.cif,4.16
perov_14782.cif,1.14
perov_14783.cif,1.76
perov_14784.cif,1.94
perov_14785.cif,2.04
perov_14786.cif,0.74
perov_14787.cif,1.48
perov_14788.cif,0.58
perov_14789.cif,0.98
perov_14790.cif,1.66
perov_14791.cif,1.28
perov_14792.cif,1.3
perov_14793.cif,0.94
perov_14794.cif,3.32
perov_14795.cif,1.6
perov_14796.cif,1.8
perov_14797.cif,2.32
perov_14798.cif,1.0
perov_14799.cif,1.08
perov_14800.cif,1.96
perov_14801.cif,0.62
perov_14802.cif,1.08
perov_14803.cif,1.34
perov_14804.cif,0.68
perov_14805.cif,1.16
perov_14806.cif,0.54
perov_14807.cif,2.32
perov_14808.cif,1.34
perov_14809.cif,0.28
perov_14810.cif,0.02
perov_14811.cif,0.88
perov_14812.cif,0.88
perov_14813.cif,1.92
perov_14814.cif,1.08
perov_14815.cif,1.38
perov_14816.cif,1.12
perov_14817.cif,1.58
perov_14818.cif,1.06
perov_14819.cif,1.9
perov_14820.cif,1.18
perov_14821.cif,0.58
perov_14822.cif,1.3
perov_14823.cif,0.22
perov_14824.cif,3.82
perov_14825.cif,1.24
perov_14826.cif,1.36
perov_14827.cif,0.88
perov_14828.cif,1.1
perov_14829.cif,1.56
perov_14830.cif,1.12
perov_14831.cif,2.2
perov_14832.cif,0.64
perov_14833.cif,1.3
perov_14834.cif,2.24
perov_14835.cif,1.4
perov_14836.cif,1.24
perov_14837.cif,0.84
perov_14838.cif,1.16
perov_14839.cif,1.4
perov_14840.cif,0.94
perov_14841.cif,1.54
perov_14842.cif,0.96
perov_14843.cif,2.66
perov_14844.cif,0.52
perov_14845.cif,1.6
perov_14846.cif,1.46
perov_14847.cif,0.7
perov_14848.cif,2.24
perov_14849.cif,3.9
perov_14850.cif,0.54
perov_14851.cif,0.7
perov_14852.cif,1.16
perov_14853.cif,1.22
perov_14854.cif,2.8
perov_14855.cif,0.88
perov_14856.cif,1.5
perov_14857.cif,1.82
perov_14858.cif,1.74
perov_14859.cif,1.46
perov_14860.cif,0.56
perov_14861.cif,2.28
perov_14862.cif,0.76
perov_14863.cif,2.36
perov_14864.cif,1.74
perov_14865.cif,1.72
perov_14866.cif,2.12
perov_14867.cif,0.8
perov_14868.cif,1.08
perov_14869.cif,1.06
perov_14870.cif,0.64
perov_14871.cif,1.58
perov_14872.cif,2.16
perov_14873.cif,1.78
perov_14874.cif,1.28
perov_14875.cif,1.6
perov_14876.cif,0.8
perov_14877.cif,1.16
perov_14878.cif,0.6
perov_14879.cif,1.4
perov_14880.cif,1.28
perov_14881.cif,0.9
perov_14882.cif,0.28
perov_14883.cif,1.0
perov_14884.cif,0.68
perov_14885.cif,1.92
perov_14886.cif,1.4
perov_14887.cif,1.34
perov_14888.cif,1.26
perov_14889.cif,1.16
perov_14890.cif,2.46
perov_14891.cif,1.22
perov_14892.cif,2.92
perov_14893.cif,0.64
perov_14894.cif,1.62
perov_14895.cif,1.96
perov_14896.cif,0.58
perov_14897.cif,1.52
perov_14898.cif,1.22
perov_14899.cif,1.76
perov_14900.cif,1.06
perov_14901.cif,1.4
perov_14902.cif,1.68
perov_14903.cif,1.5
perov_14904.cif,0.78
perov_14905.cif,1.38
perov_14906.cif,0.66
perov_14907.cif,1.28
perov_14908.cif,1.14
perov_14909.cif,1.7
perov_14910.cif,0.56
perov_14911.cif,1.5
perov_14912.cif,0.08
perov_14913.cif,3.74
perov_14914.cif,1.68
perov_14915.cif,1.16
perov_14916.cif,1.08
perov_14917.cif,0.7
perov_14918.cif,2.3
perov_14919.cif,1.36
perov_14920.cif,1.34
perov_14921.cif,1.6
perov_14922.cif,0.1
perov_14923.cif,1.64
perov_14924.cif,1.54
perov_14925.cif,1.56
perov_14926.cif,1.54
perov_14927.cif,1.62
perov_14928.cif,0.62
perov_14929.cif,1.98
perov_14930.cif,1.6
perov_14931.cif,1.22
perov_14932.cif,0.24
perov_14933.cif,1.84
perov_14934.cif,1.1
perov_14935.cif,1.3
perov_14936.cif,1.9
perov_14937.cif,1.56
perov_14938.cif,1.88
