,id,fermi level,fermi width,e_form,gap is direct,mu_b,formula,vbm,cbm,gap gllbsc
16799,perov_16799.cif,0.17780409537500003,0.0036749309468000002,0.6,True,-2.451394245498709e-15,GaSbO2F,6.199925626176492,6.199925626176492,0.0
16800,perov_16800.cif,0.158766103131,0.0018374654734000001,1.84,True,1.6678257047801797,SiCuO2S,5.9600933339238775,5.9600933339238775,0.0
16801,perov_16801.cif,0.17599461683899997,0.0018374654734000001,1.7,True,1.8053001245221263,CsNiO2S,5.084583990412356,5.084583990412356,0.0
16802,perov_16802.cif,0.161621055454,0.0018374654734000001,3.08,True,4.918075396534528,FeBaON2,5.3370948994070115,5.3370948994070115,0.0
16803,perov_16803.cif,0.273433859213,0.0018374654734000001,1.74,True,0.01599669159361206,AlOsO2N,5.783458864460213,5.783458864460213,0.0
16804,perov_16804.cif,0.268271059194,0.0018374654734000001,1.1,True,-0.3602430529417669,TaAsO3,6.215684054191196,6.215684054191196,0.0
16805,perov_16805.cif,0.28505204248599997,0.0018374654734000001,1.52,True,-1.3063048655507723,TaIrO2S,6.0915762439461725,5.891576243946173,0.2
16806,perov_16806.cif,-0.0456097052683,0.0036749309468000002,2.28,True,0.0,GaRbO2F,5.3589697248032335,5.3589697248032335,0.0
16807,perov_16807.cif,0.213338394106,0.0018374654734000001,1.28,True,1.8859282761584453,SbInON2,5.693685127162801,5.693685127162801,0.0
16808,perov_16808.cif,0.19882285522100002,0.0018374654734000001,1.58,True,0.8607304734119552,AgTiN3,5.674937195447541,5.674937195447541,0.0
16809,perov_16809.cif,0.180503690583,0.0018374654734000001,0.98,True,0.7262909573683628,TlInO2S,5.697218489718055,5.697218489718055,0.0
16810,perov_16810.cif,0.13216101019999998,0.0018374654734000001,1.7,True,0.9815980231151754,AgPdO3,6.098535861178303,6.098535861178303,0.0
16811,perov_16811.cif,0.267622175345,0.0018374654734000001,1.14,True,0.06917008619204168,TiRuN3,5.690192623148503,5.690192623148503,0.0
16812,perov_16812.cif,0.21162003721500003,0.0036749309468000002,1.66,True,0.8713645137118249,YCaOFN,5.252894713375434,5.252894713375434,0.0
16813,perov_16813.cif,0.160772381609,0.0018374654734000001,1.86,True,0.004000013221258314,WNaON2,5.490757543245643,5.490757543245643,0.0
16814,perov_16814.cif,0.237378022079,0.0018374654734000001,1.3,True,1.1431060696962911,CaPdO2N,5.2623703721906185,5.2623703721906185,0.0
16815,perov_16815.cif,0.241787584307,0.0018374654734000001,2.98,True,1.3794479074823869,IrMgN3,5.987356965010386,5.987356965010386,0.0
16816,perov_16816.cif,0.308113719141,0.0018374654734000001,1.4,True,0.010714595113718415,HfCuON2,5.711882148305605,5.711882148305605,0.0
16817,perov_16817.cif,0.187694142768,0.0036749309468000002,1.28,True,2.006223045594572,VScOFN,5.850134039328247,5.850134039328247,0.0
16818,perov_16818.cif,0.23454513423099999,0.0018374654734000001,0.8,True,-0.1852495165381683,InTeO3,5.9192106182279165,5.9192106182279165,0.0
16819,perov_16819.cif,0.179092711785,0.0018374654734000001,1.0,True,0.0011847656659575991,CaCuO2S,5.1075920978582765,5.1075920978582765,0.0
16820,perov_16820.cif,0.139547710849,0.0018374654734000001,0.4,False,4.509324010005682e-05,LiTaO2S,6.742519769199097,3.9425197691990967,2.8
16821,perov_16821.cif,0.267709550907,0.0018374654734000001,1.08,True,0.6583173625234088,PtMoO3,6.215283544334973,6.215283544334973,0.0
16822,perov_16822.cif,0.173929809916,0.0018374654734000001,2.94,True,-0.6015707229088457,AsCsO2N,5.4446362400113095,5.4446362400113095,0.0
16823,perov_16823.cif,0.1306489868,0.0036749309468000002,1.94,True,2.8406315633861534,CrAgOFN,6.233632646175742,6.233632646175742,0.0
16824,perov_16824.cif,0.19164287638,0.0018374654734000001,2.12,True,0.0,SrTlON2,5.346791237038428,5.346791237038428,0.0
16825,perov_16825.cif,0.139453982133,0.0018374654734000001,2.98,True,7.979969615958793,FeCaON2,5.1305332019123755,5.1305332019123755,0.0
16826,perov_16826.cif,0.16266557798800002,0.0018374654734000001,1.22,True,-0.09346051158407344,AsPbO2S,5.919992569319589,5.919992569319589,0.0
16827,perov_16827.cif,0.229289445363,0.0036749309468000002,2.02,True,-0.04733915676121694,ScTlOFN,6.365313316494657,6.365313316494657,0.0
16828,perov_16828.cif,0.248656639059,0.0036749309468000002,0.98,False,-1.6738769538209656e-15,GeBO2F,7.705057820421882,5.305057820421881,2.4
16829,perov_16829.cif,0.289627308438,0.0036749309468000002,1.06,True,1.3057521602287991,PbOsO2F,6.457431805838766,6.457431805838766,0.0
16830,perov_16830.cif,0.392259422829,0.0018374654734000001,2.08,True,0.025612189871051072,IrBO3,6.281692824953664,6.281692824953664,0.0
16831,perov_16831.cif,0.23683629376999996,0.0036749309468000002,1.06,True,4.691249991140012e-06,PbRhOFN,6.249418873983808,6.249418873983808,0.0
16832,perov_16832.cif,0.241023930798,0.0018374654734000001,1.28,True,1.6209830305493114,CdNiO2N,6.039432798657242,6.039432798657242,0.0
16833,perov_16833.cif,0.161763124451,0.0018374654734000001,0.9,True,-5.4279247001040586e-05,AgTeO2S,6.121630756246039,6.121630756246039,0.0
16834,perov_16834.cif,0.311460568435,0.0018374654734000001,0.46,True,-0.00018753916123074527,YVN3,5.357217554759887,5.357217554759887,0.0
16835,perov_16835.cif,0.22946242846099998,0.0036749309468000002,1.04,True,3.0437576146922547,RuNbOFN,6.341770542092153,6.341770542092153,0.0
16836,perov_16836.cif,0.36646469039000007,0.0018374654734000001,1.12,True,0.005410050893853935,ScOsN3,5.748197900181053,5.748197900181053,0.0
16837,perov_16837.cif,0.274314261485,0.0036749309468000002,1.96,True,1.5481814916351464,TaPdOFN,6.358941019844158,6.358941019844158,0.0
16838,perov_16838.cif,0.22864751069400002,0.0018374654734000001,1.7,True,1.6639427670432965,BMnON2,5.7619940568641725,5.7619940568641725,0.0
16839,perov_16839.cif,0.206464286715,0.0018374654734000001,1.08,True,-4.4778441563937985,MnTeO2S,5.9087977411848165,5.9087977411848165,0.0
16840,perov_16840.cif,0.237939983121,0.0018374654734000001,0.7,True,0.2089080235370293,AsNbO3,6.185063431076572,6.185063431076572,0.0
16841,perov_16841.cif,0.15587591119799998,0.0036749309468000002,1.46,True,3.4473985440399564,RuBiO2F,6.421241495109062,6.421241495109062,0.0
16842,perov_16842.cif,0.38677990580399996,0.0018374654734000001,0.8,True,0.003280536853303318,HfReON2,5.586663454990607,5.586663454990607,0.0
16843,perov_16843.cif,0.12560834719699998,0.0018374654734000001,0.38,True,-0.209854325278242,NaGeO3,5.618204251496986,5.618204251496986,0.0
16844,perov_16844.cif,0.143489862377,0.0036749309468000002,2.38,True,0.0,CoLiOFN,5.936944834841732,5.936944834841732,0.0
16845,perov_16845.cif,0.29778557189599997,0.0018374654734000001,0.72,True,0.11001434094745476,CaReO2S,4.995620948616418,4.995620948616418,0.0
16846,perov_16846.cif,0.291293156166,0.0018374654734000001,1.62,True,0.3604700386491793,OsAlN3,5.702738072235737,5.702738072235737,0.0
16847,perov_16847.cif,0.05449483407959999,0.0018374654734000001,2.98,True,-0.0012259653890764619,LiNaN3,5.053623898193184,5.053623898193184,0.0
16848,perov_16848.cif,0.184175303657,0.0018374654734000001,1.54,True,0.004077926395677167,PdBeO2S,5.986697103723311,5.986697103723311,0.0
16849,perov_16849.cif,0.18676195812,0.0036749309468000002,0.34,True,2.0817152518438267,GaCrO2F,5.879585633112344,5.879585633112344,0.0
16850,perov_16850.cif,0.305664941481,0.0018374654734000001,0.3,False,-0.000622945594946929,YHfO2N,7.0894482450033625,3.6594482450033623,3.4
16851,perov_16851.cif,0.318155157631,0.0018374654734000001,1.8,True,1.7079990504257592,VTeN3,5.971667461108291,5.971667461108291,0.0
16852,perov_16852.cif,0.22688778668900003,0.0018374654734000001,0.66,True,-0.004657658412485725,InSnO2N,5.597458759905448,5.597458759905448,0.0
16853,perov_16853.cif,0.16922844675700002,0.0018374654734000001,1.16,True,1.5597181036588703,PbZnO2S,5.7166024339480375,5.7166024339480375,0.0
16854,perov_16854.cif,0.11377645849099999,0.0036749309468000002,3.6,True,0.0,VCsOFN,5.376570519746574,5.376570519746574,0.0
16855,perov_16855.cif,0.26032365660100004,0.0018374654734000001,1.38,True,1.1528119764322504,ZnMnON2,5.804346757866593,5.804346757866593,0.0
16856,perov_16856.cif,0.360726078134,0.0018374654734000001,1.32,True,0.008002977608985164,SbOsN3,6.193423334868799,6.193423334868799,0.0
16857,perov_16857.cif,0.190085977978,0.0018374654734000001,1.66,True,0.9992361504935799,AsScO2N,5.924194927318032,5.924194927318032,0.0
16858,perov_16858.cif,0.252173919422,0.0018374654734000001,1.38,True,2.4921543740295564,RuCoO3,6.073138417799092,6.073138417799092,0.0
16859,perov_16859.cif,0.0663872732145,0.0018374654734000001,0.92,True,-2.2317871553858883,KMgO3,5.219709250040157,5.219709250040157,0.0
16860,perov_16860.cif,0.16943018878600002,0.0018374654734000001,0.96,True,0.9983006140814012,HgGaO2S,5.675970945295522,5.675970945295522,0.0
16861,perov_16861.cif,0.383229203566,0.0018374654734000001,2.18,True,2.4330752954570145,WTeN3,6.21620961420907,6.21620961420907,0.0
16862,perov_16862.cif,0.22396358639199998,0.0018374654734000001,1.7,True,-0.5000051071017577,PdPtO2N,6.336769557384707,6.336769557384707,0.0
16863,perov_16863.cif,0.25210927771200003,0.0018374654734000001,1.52,True,0.022188844084148236,SiReO2S,5.829433232764268,5.829433232764268,0.0
16864,perov_16864.cif,0.242848706351,0.0036749309468000002,1.38,True,2.3642585928563387,TiSnO2F,6.144204280049716,6.144204280049716,0.0
16865,perov_16865.cif,0.10233587147800001,0.0036749309468000002,1.22,True,0.7496345032113609,AlYO2F,5.705152786075091,5.705152786075091,0.0
16866,perov_16866.cif,0.159676684101,0.0018374654734000001,2.22,True,2.6193851065007028,BZrN3,5.6968184813560745,5.6968184813560745,0.0
16867,perov_16867.cif,0.293440717271,0.0018374654734000001,0.62,True,0.04257261566458759,NbMoON2,5.735848597606982,5.735848597606982,0.0
16868,perov_16868.cif,0.307307175711,0.0036749309468000002,1.08,True,-3.3180782688986585e-16,HgSiOFN,6.7641232830595435,6.7641232830595435,0.0
16869,perov_16869.cif,0.23103292200199999,0.0036749309468000002,0.84,True,0.014847631471461398,SnTeO2F,6.742427672663608,6.742427672663608,0.0
16870,perov_16870.cif,0.161737622755,0.0018374654734000001,2.44,True,2.823963819394013,PdMgON2,5.813678553267986,5.813678553267986,0.0
16871,perov_16871.cif,0.23817166894699998,0.0018374654734000001,2.04,True,0.0018196436336221926,MgBeN3,5.885266262460022,5.885266262460022,0.0
16872,perov_16872.cif,0.192906033156,0.0018374654734000001,0.98,True,-5.429634262746322e-05,AgVON2,5.763812622463718,5.763812622463718,0.0
16873,perov_16873.cif,0.10277813763100001,0.0018374654734000001,1.92,True,1.1093395423229495,AgKO2N,5.361231243739353,5.361231243739353,0.0
16874,perov_16874.cif,0.275176971187,0.0036749309468000002,1.22,True,0.05160417811793752,MoFeOFN,6.181219292601583,6.181219292601583,0.0
16875,perov_16875.cif,0.28125318440499997,0.0018374654734000001,1.76,True,-2.4111866642086026,RhTeO2N,6.275278902715403,6.275278902715403,0.0
16876,perov_16876.cif,0.13718022309900002,0.0036749309468000002,1.08,True,0.0,NaAsOFN,6.123224312062304,6.123224312062304,0.0
16877,perov_16877.cif,0.203722238187,0.0018374654734000001,0.34,True,-3.1622023617384603,FeNbO2N,5.822936815700763,5.822936815700763,0.0
16878,perov_16878.cif,0.33791572124200003,0.0036749309468000002,1.52,True,1.7748342295312474,HfTaOFN,6.029255253311425,6.029255253311425,0.0
16879,perov_16879.cif,0.382359774211,0.0018374654734000001,0.92,True,-0.0005716772169818045,HfMoN3,5.5167644816665495,5.5167644816665495,0.0
16880,perov_16880.cif,0.257565632897,0.0018374654734000001,0.9,True,1.6889121567500922,RhMoO3,5.901787907965195,5.901787907965195,0.0
16881,perov_16881.cif,0.17952814176600002,0.0018374654734000001,1.72,True,1.0588406102459231,GeAuO2N,6.424089777263029,6.424089777263029,0.0
16882,perov_16882.cif,0.11730233325600001,0.0036749309468000002,1.8,True,0.7531984440730213,BGaO2F,6.049640820689016,6.049640820689016,0.0
16883,perov_16883.cif,0.300054924732,0.0036749309468000002,1.0,True,1.3789736841423126,SrOsO2F,5.652959933748614,5.652959933748614,0.0
16884,perov_16884.cif,0.247068996451,0.0018374654734000001,1.44,True,0.0014116005266018306,ScPtO2S,5.799578081054043,5.799578081054043,0.0
16885,perov_16885.cif,0.13071285316,0.0036749309468000002,1.88,True,0.0,IrNaOFN,6.132439138286425,6.132439138286425,0.0
16886,perov_16886.cif,0.205959436761,0.0018374654734000001,0.92,True,0.0004907569959158307,RuHfON2,5.716972960443579,5.716972960443579,0.0
16887,perov_16887.cif,0.179842702164,0.0018374654734000001,1.86,True,0.013304252309684066,PbTlON2,6.107692288265798,6.107692288265798,0.0
16888,perov_16888.cif,0.194996971411,0.0018374654734000001,1.96,True,3.0823745016468864,SnCdON2,5.969626999649033,5.969626999649033,0.0
16889,perov_16889.cif,0.28694966331099997,0.0036749309468000002,2.08,True,3.9344214732414695,OsOsO2F,6.759766274268572,6.759766274268572,0.0
16890,perov_16890.cif,0.316755463232,0.0036749309468000002,1.56,True,3.9564058869954013,ReBeO2F,6.499444310385362,6.499444310385362,0.0
16891,perov_16891.cif,0.239776795286,0.0036749309468000002,1.12,True,2.1866182596513037,NbZnO2F,6.372240182168166,6.372240182168166,0.0
16892,perov_16892.cif,0.30364636068100004,0.0036749309468000002,1.18,True,3.777454247285924,MoGeOFN,6.337537046634088,6.337537046634088,0.0
16893,perov_16893.cif,0.152097314829,0.0018374654734000001,2.56,True,0.658809529570739,PbKN3,5.148416102644771,5.148416102644771,0.0
16894,perov_16894.cif,0.0468404317452,0.0018374654734000001,2.36,True,0.0,NiCaO3,5.287520414930881,5.287520414930881,0.0
16895,perov_16895.cif,0.277360823343,0.0018374654734000001,1.6,True,-1.397940951042915,NiTeO2N,6.30419846418542,6.30419846418542,0.0
16896,perov_16896.cif,0.233728964675,0.0018374654734000001,1.7,True,0.9999044546381376,BMnN3,5.721642160424344,5.721642160424344,0.0
16897,perov_16897.cif,0.163417511759,0.0036749309468000002,0.52,True,-4.497839671103022e-12,ZnGaO2F,6.0941078274790454,6.0941078274790454,0.0
16898,perov_16898.cif,0.298827191461,0.0018374654734000001,1.26,True,1.5387609541198195,ScBeO2N,5.831944495653304,5.831944495653304,0.0
16899,perov_16899.cif,0.18523475248500001,0.0018374654734000001,2.98,True,2.71266819934479,CdBaN3,5.392974298577122,5.392974298577122,0.0
16900,perov_16900.cif,0.143552251429,0.0018374654734000001,1.42,True,0.0005170849121931193,MgSnON2,5.7739458186327335,5.7739458186327335,0.0
16901,perov_16901.cif,0.179150238311,0.0018374654734000001,1.12,True,0.0010881937223103932,PtBiO2S,6.045266774744701,6.045266774744701,0.0
16902,perov_16902.cif,0.247703745988,0.0018374654734000001,1.54,True,1.0473139373473916,TeHfN3,5.907258708433548,5.907258708433548,0.0
16903,perov_16903.cif,0.268845867646,0.0036749309468000002,0.66,True,6.738701187105957e-12,GeWOFN,6.492293201105504,6.492293201105504,0.0
16904,perov_16904.cif,0.256820939191,0.0018374654734000001,1.18,True,1.3149183103886166,HgMoN3,6.0071388237661365,6.0071388237661365,0.0
16905,perov_16905.cif,0.291234330419,0.0018374654734000001,1.68,True,1.6001110852564189,CdAsN3,6.180969003432929,6.180969003432929,0.0
16906,perov_16906.cif,0.252690716344,0.0018374654734000001,1.14,True,0.6222305026751087,BiZnO2N,5.963005902359785,5.963005902359785,0.0
16907,perov_16907.cif,0.0713027785179,0.0018374654734000001,2.76,True,0.0,RuSrO3,5.2110529681417885,5.2110529681417885,0.0
16908,perov_16908.cif,0.253603585314,0.0018374654734000001,1.98,True,2.4216253129522887,AgTeN3,6.227470937360157,6.227470937360157,0.0
16909,perov_16909.cif,0.255801790979,0.0018374654734000001,0.98,True,-0.5528460642306674,TiMoO2S,5.435666558495172,5.435666558495172,0.0
16910,perov_16910.cif,0.0411869115121,0.0018374654734000001,1.68,True,-1.0437196180717628e-08,KMgO2S,5.023950990813705,5.023950990813705,0.0
16911,perov_16911.cif,0.276680340097,0.0018374654734000001,0.24,True,4.358200460430343e-05,InTiO3,5.3940273415886875,5.3940273415886875,0.0
16912,perov_16912.cif,0.14891301331499998,0.0036749309468000002,1.04,True,3.7391016867371802,CoZnO2F,6.4650789045252,6.4650789045252,0.0
16913,perov_16913.cif,0.15049031282199998,0.0018374654734000001,2.56,True,0.0,MgTlON2,6.063082560382727,6.063082560382727,0.0
16914,perov_16914.cif,0.23737308579,0.0018374654734000001,1.62,True,0.1893189553637775,TaPbON2,5.761286216460963,5.761286216460963,0.0
16915,perov_16915.cif,0.15171027423699998,0.0018374654734000001,1.2,False,2.0690837059289958e-05,BNbO3,6.618986239837512,5.2389862398375096,1.4
16916,perov_16916.cif,0.248149575805,0.0018374654734000001,0.92,True,3.918899653827104,MnNiO2S,5.652950605566031,5.652950605566031,0.0
16917,perov_16917.cif,0.287638063419,0.0018374654734000001,1.74,True,4.815767641730418e-05,PtInN3,5.8125141656600885,5.8125141656600885,0.0
16918,perov_16918.cif,0.19775504560899998,0.0018374654734000001,1.22,True,1.6398323428837782,AgNiO2S,5.856568088186706,5.856568088186706,0.0
16919,perov_16919.cif,0.26602608300700004,0.0018374654734000001,1.0,True,-0.0006388494376198255,CdTeO2N,6.312771748546028,6.312771748546028,0.0
16920,perov_16920.cif,0.236914938066,0.0018374654734000001,1.68,True,1.7845553329210624,InPdN3,5.557314658269815,5.557314658269815,0.0
16921,perov_16921.cif,0.249297774084,0.0018374654734000001,1.16,True,1.3748309294015684,ReScO3,5.642286745962237,5.642286745962237,0.0
16922,perov_16922.cif,0.229606564238,0.0036749309468000002,1.04,True,0.05270649976320385,InRuOFN,6.0265791513897975,6.0265791513897975,0.0
16923,perov_16923.cif,0.20330895695999998,0.0018374654734000001,0.36,True,0.0022186733700273464,GaNbO2N,5.552222562012829,5.552222562012829,0.0
16924,perov_16924.cif,0.220279635678,0.0018374654734000001,1.78,True,2.041074858362212,AsZrN3,5.9428681796843374,5.9428681796843374,0.0
16925,perov_16925.cif,0.197951231902,0.0018374654734000001,2.16,True,2.6520554886074907,AuPdO2N,6.381636124799682,6.381636124799682,0.0
16926,perov_16926.cif,0.15730161185,0.0018374654734000001,1.74,True,2.2027422197398216,AuCuO2S,6.193937700524336,6.193937700524336,0.0
16927,perov_16927.cif,0.294842399717,0.0018374654734000001,0.7,True,1.0684564392206644,SbCrON2,5.905133159122016,5.905133159122016,0.0
16928,perov_16928.cif,0.332473948123,0.0018374654734000001,1.08,True,0.8241073545003629,SbCoO2N,6.121627671529746,6.121627671529746,0.0
16929,perov_16929.cif,0.28229922249899997,0.0018374654734000001,1.3,True,1.9344751733265344,ZrLiO2N,5.382182855538915,5.382182855538915,0.0
16930,perov_16930.cif,0.209628146549,0.0018374654734000001,0.64,True,1.568279904993702,TlCrO2S,5.9087977411848165,5.9087977411848165,0.0
16931,perov_16931.cif,0.115352099058,0.0018374654734000001,2.38,True,-0.018850080741556537,HgNaON2,5.6816677308076855,5.6816677308076855,0.0
16932,perov_16932.cif,0.174606896765,0.0036749309468000002,2.1,True,2.7884365291902995,MoAgOFN,6.29282332378639,6.29282332378639,0.0
16933,perov_16933.cif,0.22777537101599998,0.0018374654734000001,0.6,True,1.1986797775551383,CoMoON2,5.8194155756573975,5.8194155756573975,0.0
16934,perov_16934.cif,0.237214049476,0.0018374654734000001,1.42,True,0.4560069677964017,VCuON2,5.7741606471416675,5.7741606471416675,0.0
16935,perov_16935.cif,0.288665251084,0.0018374654734000001,1.28,True,0.047075404246415424,AsIrON2,6.46154219827819,6.46154219827819,0.0
16936,perov_16936.cif,0.29707790425700004,0.0036749309468000002,0.98,True,-1.6002457785600893e-15,HfScOFN,5.7870361125084475,5.7870361125084475,0.0
16937,perov_16937.cif,0.396867411393,0.0018374654734000001,1.66,True,0.00373252802843993,IrSiON2,6.324153484560824,6.324153484560824,0.0
16938,perov_16938.cif,0.395762205401,0.0018374654734000001,1.84,True,0.005263863424207925,OsBN3,6.043296143463057,6.043296143463057,0.0
16939,perov_16939.cif,0.219092710185,0.0018374654734000001,1.2,True,0.0,PbSnON2,5.8164281944235325,5.8164281944235325,0.0
16940,perov_16940.cif,0.157333513663,0.0036749309468000002,1.28,True,7.71454281591324e-15,BaCsO2F,5.104155750312848,5.104155750312848,0.0
16941,perov_16941.cif,0.0723728540805,0.0018374654734000001,1.6,True,2.0738447792324006,LiPbO2N,5.454162738272501,5.454162738272501,0.0
16942,perov_16942.cif,0.117837073409,0.0018374654734000001,2.38,True,0.3408889299632527,CdRbO3,5.360445716947826,5.360445716947826,0.0
16943,perov_16943.cif,0.17353520816799997,0.0018374654734000001,1.76,True,3.4078026060959985,PdZnO3,6.101280477888935,6.101280477888935,0.0
16944,perov_16944.cif,0.13317068387,0.0018374654734000001,2.52,True,0.26366769966703885,KBeON2,5.429690173537474,5.429690173537474,0.0
16945,perov_16945.cif,0.120620097283,0.0018374654734000001,2.44,True,-0.0005897111239457256,NaAuON2,5.796647539104281,5.796647539104281,0.0
16946,perov_16946.cif,0.39903132457699997,0.0018374654734000001,1.2,True,0.006975545733233447,ZrReO3,5.7401882713510135,5.7401882713510135,0.0
16947,perov_16947.cif,0.028227348376199998,0.0018374654734000001,2.96,True,0.0,LiCsO2S,4.712791099260861,4.712791099260861,0.0
16948,perov_16948.cif,0.242551066832,0.0018374654734000001,0.82,True,0.16862141839940212,AsTaO2N,6.17215491535798,6.17215491535798,0.0
16949,perov_16949.cif,0.190375099887,0.0036749309468000002,1.58,True,2.2062566079839033e-05,MgRhOFN,6.203773994995493,6.203773994995493,0.0
16950,perov_16950.cif,0.24159748118500002,0.0018374654734000001,1.46,True,0.9352139983703686,RhNiO2N,6.003563368897388,6.003563368897388,0.0
16951,perov_16951.cif,0.32969271926,0.0018374654734000001,1.68,True,0.005567903157459142,ReBO2S,5.709477954333054,5.709477954333054,0.0
16952,perov_16952.cif,0.07793018826439999,0.0018374654734000001,2.12,True,-0.2295608755936485,HgSrO2N,5.330463481489595,5.330463481489595,0.0
16953,perov_16953.cif,0.159856294564,0.0036749309468000002,1.54,True,4.383685472755413,MoPbO2F,6.171787692421062,6.171787692421062,0.0
16954,perov_16954.cif,0.0853340293545,0.0018374654734000001,2.96,True,-2.3678809311918285,VKO2N,5.1410099688537265,5.1410099688537265,0.0
16955,perov_16955.cif,0.182035009146,0.0036749309468000002,1.62,True,1.9703477520123829,TiTlO2F,6.451882124972862,6.451882124972862,0.0
16956,perov_16956.cif,0.231439266915,0.0018374654734000001,0.4,True,1.5952516167128292,VVON2,5.527054664037078,5.527054664037078,0.0
16957,perov_16957.cif,0.25527116010699996,0.0036749309468000002,0.68,True,-2.5495719041989148e-11,SnNiO2F,6.450484898054111,6.450484898054111,0.0
16958,perov_16958.cif,0.23365973634799997,0.0018374654734000001,2.04,True,3.2028442125474648,NiSbN3,6.0640047042220315,6.0640047042220315,0.0
16959,perov_16959.cif,0.264762620038,0.0018374654734000001,2.14,True,0.0010863744868423453,SbLaN3,5.624324669877909,5.624324669877909,0.0
16960,perov_16960.cif,0.22942401571600002,0.0018374654734000001,1.02,True,-2.4301863145660862e-05,InCuO3,5.683356871528062,5.683356871528062,0.0
16961,perov_16961.cif,0.224164041017,0.0018374654734000001,2.56,True,0.0,MoYN3,5.443668928441127,5.443668928441127,0.0
16962,perov_16962.cif,0.22103041558800002,0.0036749309468000002,0.56,True,1.03318861959689,FeCrO2F,6.166261395635322,6.166261395635322,0.0
16963,perov_16963.cif,0.29281726866,0.0018374654734000001,1.58,True,1.5438317072762149,AsMnN3,5.968764011352544,5.968764011352544,0.0
16964,perov_16964.cif,0.136608321931,0.0018374654734000001,1.64,True,1.5837429894673694,MgZnO2S,5.6748491715114096,5.6748491715114096,0.0
16965,perov_16965.cif,0.22647014766999998,0.0018374654734000001,1.74,True,-3.1622993112940945,NiNiO2N,6.031230731986352,6.031230731986352,0.0
16966,perov_16966.cif,0.10681900238500001,0.0036749309468000002,1.72,True,0.0,PdLaOFN,5.9817659199592494,5.9817659199592494,0.0
16967,perov_16967.cif,0.278015336304,0.0018374654734000001,2.2,True,0.005481601536505566,ScLaN3,5.2200099217040785,5.2200099217040785,0.0
16968,perov_16968.cif,0.229347373591,0.0018374654734000001,1.24,True,0.01102319995787582,BeReO2S,5.863327571324708,5.863327571324708,0.0
16969,perov_16969.cif,0.198463707458,0.0018374654734000001,1.74,True,0.8540527235756237,InTlO2N,5.8777577164173485,5.8777577164173485,0.0
16970,perov_16970.cif,0.27626308883699996,0.0036749309468000002,1.56,True,-0.1770955938301946,NbLiOFN,5.851690133188344,5.851690133188344,0.0
16971,perov_16971.cif,0.175254415378,0.0018374654734000001,1.66,True,-1.6008778636808696,WKO2N,5.351536367901193,5.351536367901193,0.0
16972,perov_16972.cif,0.33569753289300003,0.0018374654734000001,1.36,True,2.2651281548363005,WVON2,5.753389746600182,5.753389746600182,0.0
16973,perov_16973.cif,0.213562419419,0.0018374654734000001,1.32,True,4.757375967008109,CoZrN3,5.699471867919883,5.699471867919883,0.0
16974,perov_16974.cif,0.177301379923,0.0018374654734000001,1.32,True,7.223526200306196e-05,BeCuO2S,5.994747375448264,5.994747375448264,0.0
16975,perov_16975.cif,0.374844696878,0.0036749309468000002,1.7,True,3.793323595162267,WSiOFN,6.536841416916675,6.536841416916675,0.0
16976,perov_16976.cif,0.162503919774,0.0018374654734000001,1.9,True,-0.7387274660418797,BePdO2N,6.176409621777467,6.176409621777467,0.0
16977,perov_16977.cif,0.279711216404,0.0018374654734000001,0.72,False,3.4754809163928263e-07,TeTiON2,6.262811048359135,5.662811048359134,0.6
16978,perov_16978.cif,0.254986704658,0.0018374654734000001,0.02,False,0.0006130285477565567,CaHfO3,8.519726152368468,1.5297261523684664,7.0
16979,perov_16979.cif,0.257291340802,0.0018374654734000001,1.06,True,2.084183264372541e-05,TeGeO2S,6.165128068489986,6.165128068489986,0.0
16980,perov_16980.cif,0.169063806966,0.0018374654734000001,2.74,True,5.432836804498191,FeMgN3,5.668029563333608,5.668029563333608,0.0
16981,perov_16981.cif,0.216375758301,0.0018374654734000001,1.74,True,-0.0003151201244151465,GaCaON2,4.892009496308722,4.892009496308722,0.0
16982,perov_16982.cif,0.29303162583500003,0.0036749309468000002,0.34,True,1.0010231082207477,BaVOFN,5.598136481466453,5.598136481466453,0.0
16983,perov_16983.cif,0.178394709619,0.0018374654734000001,1.14,True,1.6116218024211262,KRhO2N,5.326987000391625,5.326987000391625,0.0
16984,perov_16984.cif,0.211112083796,0.0018374654734000001,1.6,True,2.1967233710284966e-05,KRuON2,5.337997124885503,5.337997124885503,0.0
16985,perov_16985.cif,0.0551157083945,0.0018374654734000001,1.46,True,1.9999721105453412,LiScO2S,5.127889521539967,5.127889521539967,0.0
16986,perov_16986.cif,0.162063472006,0.0018374654734000001,4.24,True,3.9223092931122654,NiCsN3,5.1724941097683965,5.1724941097683965,0.0
16987,perov_16987.cif,0.174381191533,0.0018374654734000001,0.86,True,0.003100693517520625,TlYO2S,5.72992150991994,5.72992150991994,0.0
16988,perov_16988.cif,0.256344346334,0.0036749309468000002,0.9,True,3.6161875116246516,VTaOFN,6.094994173780413,6.094994173780413,0.0
16989,perov_16989.cif,0.0124611354176,0.0036749309468000002,3.24,True,0.0,FeRbO2F,5.620261391947862,5.620261391947862,0.0
16990,perov_16990.cif,0.146562009683,0.0018374654734000001,0.6,True,0.9992633021248486,PbYO3,5.556803539487298,5.556803539487298,0.0
